,model_daily,model_weekly,model_weekly_10_holdings,momentum_only,nifty50,equal_weight_nifty100
2025-05-26,295517.84,273744.26,389674.73,526023.44,297794.04,525240.26
2025-05-27,295397.84,273136.26,388637.83,530241.15,295710.16,524225.99
2025-05-28,295323.74,271138.76,387588.13,528139.24,294831.71,523651.31
2025-05-29,297855.44,273283.86,390340.08,538394.04,295798.31,526206.67
2025-05-30,296059.24,271180.46,387290.81,521931.14,294810.86,524473.79
2025-06-02,296169.94,272042.16,388462.46,521412.34,294404.70,526152.13
2025-06-03,293872.74,270542.06,385576.51,524436.35,292330.96,523225.72
2025-06-04,298819.24,274681.06,388132.81,528852.74,293256.45,525942.61
2025-06-05,300952.44,275701.96,390680.96,528237.24,294813.26,529267.72
2025-06-06,301606.64,278189.76,395751.51,531683.14,297816.68,535402.39
2025-06-09,302734.34,279288.56,399342.51,531126.15,299009.57,540589.43
2025-06-10,304923.34,281516.76,399937.56,532116.24,299022.08,540641.30
2025-06-11,303587.64,279927.16,399269.36,524937.55,299464.59,538734.11
2025-06-12,299811.64,275569.66,391465.41,503785.04,296448.66,529630.85
2025-06-13,299517.24,274798.26,389132.78,499023.14,294428.52,526291.14
2025-06-16,303072.94,277364.46,392558.73,495830.95,297143.09,530222.66
2025-06-17,303244.44,277406.66,392753.98,502261.54,296034.16,527302.13
2025-06-18,303742.74,278175.96,393854.08,504953.64,295541.64,525581.97
2025-06-19,300635.04,274864.36,389762.18,495478.44,295317.69,519787.77
2025-06-20,306436.14,278920.56,395667.03,498551.84,299119.16,526669.90
2025-06-23,307920.94,280639.76,395388.73,510711.55,297445.64,527905.37
2025-06-24,309628.84,282462.46,398013.38,508951.64,298308.60,530245.56
2025-06-25,311489.84,282967.26,400937.48,499662.64,300695.61,532727.69
2025-06-26,315048.94,284210.36,402669.68,500105.14,304319.59,537331.98
2025-06-27,316687.00,285155.14,404206.96,505477.34,305377.32,540096.01
2025-06-30,319574.75,289112.44,405050.81,515062.04,303939.04,541786.19
2025-07-01,318354.15,282044.95,401931.41,516114.74,304233.84,541690.79
2025-07-02,318300.45,280080.44,399727.81,519241.64,303180.89,540040.01
2025-07-03,317895.65,279483.85,397653.86,518889.65,302607.96,539142.47
2025-07-04,318732.15,279695.92,398613.98,523678.34,303271.41,539126.51
2025-07-07,318473.85,278418.92,396695.63,520211.84,303274.99,538104.93
2025-07-08,317964.55,277831.72,396284.43,519681.94,304003.95,537998.22
2025-07-09,316174.85,276983.22,396477.13,521146.24,303451.26,537189.13
2025-07-10,307979.65,271097.32,393031.88,526302.54,302011.80,535398.30
2025-07-11,302472.45,265947.02,388152.23,521929.14,299565.23,530137.15
2025-07-14,302066.65,265672.52,387464.53,523186.05,298760.64,531523.88
2025-07-15,304630.95,268210.92,390772.38,525262.34,300112.56,534824.09
2025-07-16,303295.15,267783.72,392432.28,530047.04,300306.12,535721.02
2025-07-17,301639.45,266500.12,390347.83,525122.64,299107.83,534061.48
2025-07-18,298464.09,264884.92,390562.00,519999.84,297403.95,530920.68
2025-07-21,299410.19,266823.02,394890.20,523562.64,298860.68,533024.01
2025-07-22,297408.59,266091.62,395183.75,526440.34,298505.74,531135.83
2025-07-23,299235.39,265198.12,396400.60,533572.54,300399.62,533703.25
2025-07-24,286983.59,254098.12,390152.90,544443.74,298520.02,530707.01
2025-07-25,287901.79,253397.42,386376.89,531927.35,295838.81,523406.69
2025-07-28,287390.89,254775.12,383825.39,530816.84,293979.47,519241.67
2025-07-29,289615.19,254362.12,384647.89,522625.24,295649.42,523956.16
2025-07-30,291995.59,256282.62,384777.49,524155.64,296053.82,524133.02
2025-07-31,290340.39,254706.89,384037.89,529456.54,295021.10,521069.64
2025-08-01,283416.29,251241.90,378163.31,523843.44,292603.12,513911.75
2025-08-04,289078.09,258591.40,384723.01,528406.64,294477.95,520669.59
2025-08-05,286477.39,255262.10,383823.61,527815.04,293606.06,520655.67
2025-08-06,278821.19,249875.80,379856.71,520075.64,292708.53,517063.83
2025-08-07,282765.69,255172.80,382989.91,524470.04,292970.00,518568.86
2025-08-08,270564.89,246202.70,375812.61,507750.84,290196.48,511331.81
2025-08-11,271822.39,249929.30,381853.71,524628.04,292837.79,516846.73
2025-08-12,271864.09,253735.40,381964.81,521747.04,291674.65,515710.15
2025-08-13,274060.69,256349.10,387556.31,533077.04,293246.33,520579.31
2025-08-14,276091.69,255206.30,388000.17,532492.44,293388.68,519235.07
2025-08-18,278315.19,259796.20,393021.02,542372.24,296314.65,525262.79
2025-08-19,278117.59,258976.70,395040.97,553851.84,297549.86,528200.86
2025-08-20,281965.39,262300.60,396541.32,559357.64,298382.46,530956.35
2025-08-21,283604.69,259892.90,396654.07,557366.64,298777.90,530006.73
2025-08-22,286430.39,261919.70,399118.67,557789.64,296233.07,527127.80
2025-08-25,288435.39,263317.30,400730.87,564585.04,297396.20,529041.81
2025-08-26,284789.19,257231.90,393751.32,553025.64,294350.51,521967.55
2025-08-28,282756.29,253304.80,388749.37,545017.65,291835.46,516866.75
2025-08-29,282307.49,250762.80,386229.26,539036.85,290953.42,515206.21
2025-09-01,285169.19,259624.40,393699.26,554842.84,293314.24,522339.61
2025-09-02,284101.49,256016.60,391825.16,563849.64,292772.86,522179.67
2025-09-03,282900.29,256183.30,394374.71,570148.84,294386.25,526429.80
2025-09-04,279785.49,256405.50,392320.71,559770.64,294615.54,524600.27
2025-09-05,276948.49,255257.90,390413.11,561690.64,294695.33,526255.92
2025-09-08,277019.79,255794.00,389658.06,562206.24,295078.28,527169.27
2025-09-09,279319.99,259955.20,390874.46,557122.84,296215.20,528696.02
2025-09-10,284269.09,262867.40,397935.51,564429.64,297459.92,532201.85
2025-09-11,285396.29,262332.40,397047.61,565639.24,297845.85,532394.18
2025-09-12,284504.09,263544.80,400794.51,573798.44,299138.22,534847.73
2025-09-15,284300.09,262247.90,401706.51,574541.64,298604.58,535543.81
2025-09-16,288292.39,263891.10,404129.51,577548.04,300628.30,538662.58
2025-09-17,288671.59,268072.80,406389.71,579202.84,301714.02,540489.49
2025-09-18,291478.09,271099.90,407335.11,581491.65,302825.92,541809.92
2025-09-19,291647.79,269044.50,404896.31,570595.44,301675.91,542589.34
2025-09-22,284962.29,263456.00,402303.01,572801.84,300190.57,541681.74
2025-09-23,280344.29,261512.60,400121.91,567625.64,299799.29,539918.83
2025-09-24,276254.29,257198.00,396015.41,564720.64,298458.09,534437.86
2025-09-25,273430.39,255231.30,392338.01,560123.84,296480.22,530617.45
2025-09-26,266386.50,248613.50,382835.43,545207.05,293667.39,521395.92
2025-09-29,266180.30,250030.90,383784.63,532340.85,293431.56,522706.84
2025-09-30,267748.50,250965.00,382991.23,531072.04,293148.06,523996.24
2025-10-01,269211.70,254409.10,387415.93,542019.45,295830.48,529112.24
2025-10-03,272652.20,256747.10,392017.26,549352.04,296520.73,532234.83
2025-10-06,279392.40,260441.40,398309.76,563847.44,298705.25,535663.32
2025-10-07,283106.10,262452.10,400151.96,567188.04,299070.33,536224.43
2025-10-08,284958.60,262764.20,398679.06,557683.84,298330.05,533173.27
2025-10-09,286499.90,269120.40,404490.76,568460.24,299945.81,537017.78
2025-10-10,286007.40,269266.10,404434.26,568260.25,301179.20,539118.36
2025-10-13,287086.60,271702.40,406063.66,565885.84,300488.35,538604.75
2025-10-14,285366.10,275818.60,406046.56,558615.04,299513.42,534286.24
2025-10-15,292630.20,281991.80,415757.56,569262.44,301634.22,539703.74
2025-10-16,292129.70,280519.60,416371.76,567831.64,304751.98,542447.75
2025-10-17,293370.70,280343.80,418346.76,567883.84,306235.51,541480.95
2025-10-20,297420.40,278820.10,420768.76,567914.85,307823.28,544371.72
2025-10-21,296758.20,278747.90,420778.46,568403.64,308126.41,545639.61
2025-10-23,294393.00,280385.90,418583.06,558400.84,308398.00,544316.36
2025-10-24,296039.40,277922.50,418142.64,557675.24,307251.54,543080.20
2025-10-27,304466.61,285323.30,423919.29,561689.84,309287.18,547460.37
2025-10-28,303825.10,281423.00,423159.39,559296.84,308931.61,546550.29
2025-10-29,303121.95,280560.80,422587.64,559933.24,310333.57,550322.36
2025-10-30,300450.04,279820.90,420389.29,559062.65,308236.59,548186.51
2025-10-31,301107.04,278936.57,418308.70,555671.44,306381.42,546035.26
2025-11-03,300781.14,283312.97,420103.45,551610.65,306872.76,549755.91
2025-11-04,301174.24,280435.57,419005.00,544168.24,304899.08,546075.71
2025-11-06,301415.64,278639.17,419469.15,549086.84,303851.47,541553.15
2025-11-07,299012.94,282871.57,421509.60,554691.04,303644.24,544372.91
2025-11-10,298840.94,283270.97,422096.40,554226.05,304621.54,545771.70
2025-11-11,300230.84,284413.37,420306.75,559490.84,306058.03,548845.96
2025-11-12,300505.94,283886.77,419601.80,556627.64,308212.19,552281.15
2025-11-13,301196.74,284458.17,420290.90,555565.24,308252.09,551127.33
2025-11-14,298963.64,283127.37,419386.45,557832.05,308620.15,551388.40
2025-11-17,302916.34,285442.97,423980.50,567090.64,309851.75,554473.07
2025-11-18,302999.94,284599.77,420165.45,560503.04,308620.15,550874.23
2025-11-19,303987.34,287610.67,419564.05,555798.24,310318.68,552324.96
2025-11-20,307186.64,291143.57,422859.95,557266.64,311980.30,552992.10
2025-11-21,306532.24,289889.37,420411.35,545084.97,310503.31,547677.21
2025-11-24,307420.85,292509.27,420442.30,541945.18,309209.15,544953.14
2025-11-25,306283.55,291640.27,418574.70,537442.17,308319.39,545991.05
2025-11-26,306684.74,296246.98,425028.95,554112.57,312136.93,553925.40
2025-11-27,303667.75,295121.57,425299.85,554368.17,312259.02,553713.36
2025-11-28,305228.75,293262.77,426570.28,561448.78,312108.92,553682.66
2025-12-01,308249.24,295433.37,426637.38,568318.77,311784.95,554157.39
2025-12-02,308623.54,294936.67,427557.38,564886.77,310075.08,553705.29
2025-12-03,305818.74,292501.97,423804.18,556493.97,309524.79,549688.05
2025-12-04,306444.34,292932.87,421441.68,555118.77,310093.56,549610.44
2025-12-05,309117.34,297552.38,424778.98,560513.97,311912.39,552135.39
2025-12-08,305673.94,294332.57,416688.08,542799.57,309221.66,542107.51
2025-12-09,305352.64,295231.98,418555.08,545908.18,307781.59,543014.77
2025-12-10,302916.14,291069.17,412894.19,532118.38,306809.04,539359.04
2025-12-11,303252.94,292839.07,415530.59,535262.97,308483.17,543823.84
2025-12-12,305830.74,295196.87,419764.24,541439.15,310250.77,549880.76
2025-12-15,303902.04,292846.17,417848.14,541724.15,310016.74,549580.51
2025-12-16,303166.74,292045.17,415405.74,532469.15,308025.17,544689.98
2025-12-17,303789.94,291325.77,412234.54,525675.96,307530.27,543264.09
2025-12-18,303529.94,292133.37,412262.04,523083.35,307494.54,543978.03
2025-12-19,308173.44,295343.87,417698.68,538047.95,309291.34,549348.65
2025-12-22,311463.55,302189.07,425088.14,546672.95,311745.05,555477.62
2025-12-23,310953.84,302558.38,425047.39,545237.75,311801.63,556068.08
2025-12-24,310255.64,302846.07,425035.49,543854.75,311384.13,554768.08
2025-12-26,308920.34,305261.37,423295.68,541131.59,310195.41,553818.85
2025-12-29,306578.15,302793.37,420994.39,542352.59,309001.89,550596.31
2025-12-30,305623.34,302391.27,421722.99,539797.39,308963.18,551818.39
2025-12-31,307851.55,307499.57,424269.69,541438.39,311235.24,556202.55
2026-01-01,308199.74,307224.67,424811.83,542041.99,311437.15,557564.49
2026-01-02,310531.84,308753.97,428126.39,553054.19,313604.99,562730.34
2026-01-05,312506.94,309537.27,429117.84,557028.39,312672.94,561858.04
2026-01-06,312634.84,312562.37,431039.74,553457.59,311820.08,560990.71
2026-01-07,311611.74,315961.77,429028.99,554620.99,311368.06,561932.18
2026-01-08,309270.04,311060.67,423314.64,542340.19,308224.68,552023.61
2026-01-09,305837.24,307494.77,418216.24,537813.39,305919.28,547840.20
2026-01-12,304557.34,309071.67,417639.54,532759.19,307193.17,549735.17
2026-01-13,303992.64,311497.17,416480.54,526847.39,306502.93,548185.03
2026-01-14,304890.64,317515.17,420754.94,532539.19,305708.44,550694.07
2026-01-15,304890.64,317515.17,420754.94,532539.19,305708.44,550694.07
2026-01-16,305600.54,318699.07,423397.10,542266.01,306050.88,550250.47
2026-01-19,304758.74,317860.97,424274.34,540660.11,304754.35,549972.20
2026-01-20,299979.14,311132.67,415481.79,528412.21,300549.70,536827.26
2026-01-21,296105.04,307710.77,409180.75,511558.91,299656.35,534078.94
2026-01-22,296531.94,306544.57,410759.79,519256.61,301233.40,539252.61
2026-01-23,287725.24,303281.47,400413.99,490526.61,298359.82,530575.76
2026-01-27,290143.34,310702.67,401872.65,490210.91,299869.57,535190.30
2026-01-28,289805.44,320059.07,408282.90,497431.81,301862.91,544889.93
2026-01-29,289644.64,323883.97,410047.45,500390.11,302769.95,546829.61
2026-01-30,288897.44,316857.77,405643.18,492309.31,301599.67,543035.69
2026-02-02,288702.94,304269.57,399031.58,489842.81,298833.29,535845.26
2026-02-03,295101.84,314529.48,412394.63,501670.51,306446.35,552466.55
2026-02-04,297957.74,322131.67,418500.22,502829.31,307023.44,556100.45
2026-02-05,295526.74,313904.17,415671.67,504066.11,305436.88,553362.94
2026-02-06,296155.94,311940.17,415018.82,501494.01,306043.14,553667.31
2026-02-09,295977.34,315708.87,417588.97,508560.41,308110.94,561078.36
2026-02-10,294917.04,320109.77,417708.62,502969.51,308919.11,562309.10
2026-02-11,301536.64,320884.97,418204.83,501517.51,309141.84,563500.09
2026-02-12,303439.04,325530.87,421478.52,503842.11,307395.06,559657.74
2026-02-13,303373.24,320530.48,417140.89,496353.22,303391.71,549050.18
2026-02-16,303740.14,319369.57,417136.10,497596.21,305912.72,553397.03
2026-02-17,306188.04,316232.07,417017.20,501225.61,306420.74,554824.07
2026-02-18,307607.34,319798.17,421215.11,511044.81,307539.79,557253.72
2026-02-19,301248.74,317752.27,416890.05,500308.31,303192.19,547915.67
2026-02-20,301639.34,319851.27,418516.69,504615.70,304584.62,550952.12
2026-02-23,305264.44,321776.87,420471.70,508954.91,306273.03,551072.43
2026-02-24,298395.54,320095.07,416673.63,500823.91,302838.44,548676.46
2026-02-25,298122.74,325046.77,421689.30,507188.31,303527.50,552037.82
2026-02-26,300946.94,327832.37,421949.09,507746.80,303694.86,554154.76
2026-02-27,294396.04,323158.47,414472.09,499653.41,299908.28,548535.74
2026-03-02,289311.34,322871.77,413601.21,493861.71,296180.65,540365.00
2026-03-04,287473.04,317839.77,406167.71,485564.81,291592.46,528856.50
2026-03-05,289744.74,325058.17,412363.66,495052.71,294991.93,536505.21
2026-03-06,285125.54,321968.17,407002.11,487861.10,291234.52,532070.95
2026-03-09,279967.64,317272.38,401011.77,488990.42,286203.24,521149.58
2026-03-10,282997.14,322653.07,406368.32,496763.71,288985.09,528777.76
2026-03-11,275900.54,314277.58,398739.72,487703.92,284283.14,521441.99
2026-03-12,270776.84,308032.08,395079.17,484231.32,281570.97,519321.25
2026-03-13,265762.74,301780.37,385813.25,473475.21,275757.69,506172.84
2026-03-16,268305.54,307813.88,390229.55,483319.62,278827.22,506939.45
2026-03-17,271944.34,316854.97,398717.34,494201.01,280880.12,512206.78
2026-03-18,278140.94,316060.88,402249.80,501159.42,283222.46,519862.10
2026-03-19,271415.14,306137.47,386734.34,482670.20,273983.53,502701.17
2026-03-20,274751.44,301622.87,385571.74,475795.81,275321.75,506098.48
2026-03-23,265099.83,291284.77,368492.85,451442.50,268152.99,487755.55
2026-03-24,272923.23,300784.77,377512.41,469144.61,272914.49,498198.87
2026-03-25,278427.11,306545.38,386590.41,483183.22,277608.09,508353.61
2026-03-27,268419.67,299037.27,377514.12,462816.21,271809.12,497653.75
2026-03-30,257599.63,294149.57,366399.16,449862.50,265994.08,485768.16
2026-04-01,260355.35,302985.17,375762.90,465329.76,270139.18,498349.39
2026-04-02,258025.27,298892.07,372486.51,464248.01,270540.58,498294.91
2026-04-06,259913.55,304194.87,380043.04,479495.41,273579.73,505672.90
2026-04-07,261109.03,303672.87,381506.13,479134.55,275430.74,507962.43
2026-04-08,283833.23,316955.87,403465.01,507636.91,285837.56,529331.88
2026-04-09,282081.83,319800.27,403722.24,506521.61,283190.29,529910.99
2026-04-10,291559.39,325630.27,412721.04,515203.25,286471.83,538048.91
2026-04-13,282120.75,325386.08,408238.83,516472.72,283994.90,534808.19
2026-04-15,286633.84,331719.68,417140.89,530304.57,288624.20,546053.84
2026-04-16,288593.34,331787.77,419091.72,532883.66,288212.66,549499.05
2026-04-17,291420.54,331837.08,420981.07,536214.87,290080.34,555594.33
2026-04-20,292987.46,333061.38,421542.60,537164.47,290214.93,555326.32
2026-04-21,290633.06,331623.28,422215.33,535847.72,292737.13,558407.29
2026-04-22,292677.40,327495.57,421807.65,531942.06,290372.75,559408.05
2026-04-23,285395.94,324425.07,416038.86,528613.20,287930.37,555022.48
2026-04-24,286029.32,322836.47,414699.17,523714.65,284653.58,550694.84
2026-04-27,286935.42,328537.47,418857.40,526568.71,286973.28,557980.22
2026-04-28,286605.60,330701.87,419673.73,529451.91,285817.90,557836.39
2026-04-29,286123.34,337193.77,421114.52,531458.51,287985.16,559813.47
2026-04-30,282598.18,335391.67,416238.58,516259.01,285839.95,550214.86
2026-05-01,282598.18,335391.67,416038.74,516259.01,285839.95,550214.86
2026-05-04,287534.10,335181.67,415621.93,517780.70,287290.14,553560.26
2026-05-05,286783.72,336025.27,416608.28,519744.26,286259.82,554350.55
2026-05-06,291880.42,341560.77,421020.75,525738.26,289811.13,563228.44
2026-05-07,300202.04,346787.08,428492.81,530502.72,289759.93,566034.06
2026-05-08,299529.80,348812.97,425695.49,532983.51,287967.29,563404.31
2026-05-11,294102.10,351031.97,420696.70,532663.70,283675.67,555613.26
2026-05-12,289517.02,347144.17,420132.57,526478.20,278478.82,542714.02
2026-05-13,284389.46,346645.77,420219.78,534480.51,278872.47,547392.21
2026-05-14,289509.18,355933.48,429681.15,548598.47,282171.88,553604.32
2026-05-15,287862.94,357388.04,426799.23,547388.76,281622.78,550553.71
2026-05-18,285342.88,353104.99,420519.99,542745.65,281699.59,548389.00
2026-05-19,285172.94,356059.49,422213.90,546173.71,281319.04,551335.39
2026-05-20,286325.56,357795.14,425561.69,549058.51,281807.40,553689.10
2026-05-21,287333.34,352596.14,424229.58,541483.61,281756.17,554856.06
2026-05-22,290998.86,351411.59,424884.09,541461.15,282525.66,555995.55
2026-05-25,298772.14,358222.84,428551.83,544085.80,286246.70,562278.83
2026-05-26,299429.58,359966.24,430066.62,547926.81,284841.18,564070.53
2026-05-27,305683.70,355660.69,433748.27,545288.96,284763.17,569022.38
2026-05-28,305683.70,355660.69,433748.27,545288.96,284763.17,569022.38
2026-05-29,295816.18,339600.49,421266.33,526029.31,280482.28,561353.29
2026-06-01,293967.14,337006.74,415491.67,522704.11,278515.14,554189.40
2026-06-02,294191.22,336930.14,416594.30,521244.76,279717.59,556812.18
2026-06-03,292873.98,334792.65,417412.13,519204.02,278789.09,554152.04
2026-06-04,286427.98,333315.84,417228.77,514559.26,278919.54,555440.76
