symbol,date,kind,value
SUPREMEIND,2015-01-28,dividend,2
SUPREMEIND,2015-09-08,dividend,7
SUPREMEIND,2016-02-02,dividend,2.5
SUPREMEIND,2016-03-22,dividend,5
SUPREMEIND,2016-11-07,dividend,3
SUPREMEIND,2017-06-21,dividend,12
SUPREMEIND,2017-11-06,dividend,3
SUPREMEIND,2018-06-19,dividend,9
SUPREMEIND,2018-11-05,dividend,4
SUPREMEIND,2019-07-02,dividend,9
SUPREMEIND,2019-11-04,dividend,4
SUPREMEIND,2020-03-06,dividend,10
SUPREMEIND,2020-11-05,dividend,5
SUPREMEIND,2021-06-21,dividend,17
SUPREMEIND,2021-10-29,dividend,6
SUPREMEIND,2022-06-21,dividend,18
SUPREMEIND,2022-11-07,dividend,6
SUPREMEIND,2023-06-21,dividend,20
SUPREMEIND,2023-11-07,dividend,8
SUPREMEIND,2024-06-21,dividend,22
SUPREMEIND,2024-10-30,dividend,10
SUPREMEIND,2025-06-20,dividend,24
SUPREMEIND,2025-11-03,dividend,11
SUPREMEIND,2026-06-25,dividend,25
SUZLON,2006-02-03,dividend,0.4591
SUZLON,2006-07-06,dividend,0.4591
SUZLON,2007-03-16,dividend,0.9182
SUZLON,2008-01-21,split,5
SUZLON,2008-07-17,dividend,0.9182
TATACAP,2026-07-27,dividend,0.57
TATACOMM,2005-08-30,dividend,6
TATACOMM,2006-08-11,dividend,4.5
TATACOMM,2007-07-13,dividend,4.5
TATACOMM,2008-07-24,dividend,4.5
TATACOMM,2009-07-22,dividend,4.5
TATACOMM,2011-09-28,dividend,2
TATACOMM,2012-07-16,dividend,2
TATACOMM,2013-07-17,dividend,3
TATACOMM,2014-07-30,dividend,4.5
TATACOMM,2015-09-23,dividend,5.5
TATACOMM,2016-07-21,dividend,4.3
TATACOMM,2017-06-16,dividend,6
TATACOMM,2018-08-01,dividend,4.5
TATACOMM,2019-07-25,dividend,4.5
TATACOMM,2020-08-20,dividend,4
TATACOMM,2021-06-17,dividend,14
TATACOMM,2022-06-10,dividend,20.7
TATACOMM,2023-06-26,dividend,21
TATACOMM,2024-07-01,dividend,16.7
TATACOMM,2025-06-19,dividend,25
TATACOMM,2026-06-19,dividend,17.5
TATACONSUM,2005-07-21,dividend,0.9877
TATACONSUM,2006-07-21,dividend,1.1853
TATACONSUM,2007-07-23,dividend,1.4816
TATACONSUM,2008-08-01,dividend,3.457
TATACONSUM,2009-08-13,dividend,1.7285
TATACONSUM,2010-06-30,split,10
TATACONSUM,2010-08-05,dividend,1.9754
TATACONSUM,2011-08-10,dividend,1.9754
TATACONSUM,2012-08-09,dividend,2.1236
TATACONSUM,2013-06-27,dividend,2.1236
TATACONSUM,2014-08-05,dividend,2.2224
TATACONSUM,2015-07-30,dividend,2.2224
TATACONSUM,2016-08-08,dividend,2.2224
TATACONSUM,2017-07-07,dividend,2.3211
TATACONSUM,2017-08-04,dividend,2.3211
TATACONSUM,2018-06-20,dividend,2.4693
TATACONSUM,2019-05-24,dividend,2.4693
TATACONSUM,2020-06-18,dividend,2.6669
TATACONSUM,2021-06-10,dividend,4.0003
TATACONSUM,2022-06-09,dividend,5.9757
TATACONSUM,2023-05-19,dividend,8.3463
TATACONSUM,2024-05-24,dividend,7.6549
TATACONSUM,2025-05-29,dividend,8.25
TATACONSUM,2026-05-25,dividend,10
TATAELXSI,2005-07-08,dividend,2.75
TATAELXSI,2006-07-13,dividend,3.25
TATAELXSI,2007-07-13,dividend,3.5
TATAELXSI,2008-07-09,dividend,3.5
TATAELXSI,2009-08-21,dividend,3.5
TATAELXSI,2010-07-12,dividend,3.5
TATAELXSI,2010-07-27,dividend,3.5
TATAELXSI,2011-07-08,dividend,3.5
TATAELXSI,2012-07-13,dividend,3.5
TATAELXSI,2013-07-12,dividend,2.5
TATAELXSI,2014-07-09,dividend,4.5
TATAELXSI,2015-07-14,dividend,5.5
TATAELXSI,2015-07-15,dividend,5.5
TATAELXSI,2016-07-15,dividend,7
TATAELXSI,2017-07-18,dividend,8
TATAELXSI,2017-09-18,split,2
TATAELXSI,2018-07-16,dividend,11
TATAELXSI,2019-07-08,dividend,13.5
TATAELXSI,2020-07-13,dividend,16.5
TATAELXSI,2021-06-17,dividend,48
TATAELXSI,2022-06-15,dividend,42.5
TATAELXSI,2023-06-22,dividend,60.6
TATAELXSI,2024-06-25,dividend,70
TATAELXSI,2025-06-11,dividend,75
TATAELXSI,2026-06-10,dividend,75
TATAINVEST,2005-07-08,dividend,0.8
TATAINVEST,2005-08-22,split,1.5
TATAINVEST,2006-07-06,dividend,1.2
TATAINVEST,2007-07-05,dividend,1.5
TATAINVEST,2008-06-27,dividend,1.5
TATAINVEST,2009-06-17,dividend,1.5
TATAINVEST,2010-02-01,dividend,1.5
TATAINVEST,2011-02-07,dividend,1.6
TATAINVEST,2012-07-18,dividend,2.1
TATAINVEST,2013-07-15,dividend,1.6
TATAINVEST,2014-07-18,dividend,1.7
TATAINVEST,2015-07-28,dividend,1.7
TATAINVEST,2016-03-17,dividend,1.7
TATAINVEST,2017-08-04,dividend,1.8
TATAINVEST,2018-07-13,dividend,2
TATAINVEST,2019-07-15,dividend,2
TATAINVEST,2020-07-01,dividend,1.8
TATAINVEST,2021-06-16,dividend,2.4
TATAINVEST,2022-06-02,dividend,5.5
TATAINVEST,2023-06-12,dividend,4.8
TATAINVEST,2024-06-18,dividend,2.8
TATAINVEST,2025-06-10,dividend,2.7
TATAINVEST,2025-10-14,split,10
TATAINVEST,2026-06-10,dividend,3.4
TATAPOWER,2005-07-12,dividend,0.7238
TATAPOWER,2006-07-07,dividend,0.8203
TATAPOWER,2007-07-17,dividend,0.9168
TATAPOWER,2008-08-18,dividend,1.0133
TATAPOWER,2009-07-14,dividend,1.1098
TATAPOWER,2010-08-16,dividend,1.158
TATAPOWER,2011-08-02,dividend,1.2063
TATAPOWER,2011-09-26,split,10
TATAPOWER,2012-07-24,dividend,1.2063
TATAPOWER,2013-07-26,dividend,1.1098
TATAPOWER,2014-07-23,dividend,1.25
TATAPOWER,2015-07-20,dividend,1.3
TATAPOWER,2016-09-07,dividend,1.3
TATAPOWER,2017-08-10,dividend,1.3
TATAPOWER,2018-07-12,dividend,1.3
TATAPOWER,2019-06-04,dividend,1.3
TATAPOWER,2020-07-14,dividend,1.55
TATAPOWER,2021-06-17,dividend,1.55
TATAPOWER,2022-06-15,dividend,1.75
TATAPOWER,2023-06-07,dividend,2
TATAPOWER,2024-07-04,dividend,2
TATAPOWER,2025-06-20,dividend,2.25
TATAPOWER,2026-06-23,dividend,2.5
TATASTEEL,2005-06-07,dividend,1.0948
TATASTEEL,2006-05-26,dividend,1.0948
TATASTEEL,2007-06-08,dividend,1.3054
TATASTEEL,2008-07-18,dividend,1.5244
TATASTEEL,2009-07-06,dividend,1.5244
TATASTEEL,2010-07-12,dividend,0.7622
TATASTEEL,2011-07-04,dividend,1.1433
TATASTEEL,2012-07-16,dividend,1.1433
TATASTEEL,2013-07-15,dividend,0.7622
TATASTEEL,2014-07-14,dividend,0.9527
TATASTEEL,2015-07-23,dividend,0.7622
TATASTEEL,2016-07-28,dividend,0.7622
TATASTEEL,2017-07-20,dividend,0.9527
TATASTEEL,2018-07-05,dividend,1
TATASTEEL,2019-07-04,dividend,1.3
TATASTEEL,2020-08-06,dividend,1
TATASTEEL,2021-06-17,dividend,2.5
TATASTEEL,2022-06-15,dividend,5.1
TATASTEEL,2022-07-28,split,10
TATASTEEL,2023-06-22,dividend,3.6
TATASTEEL,2024-06-21,dividend,3.6
TATASTEEL,2025-06-06,dividend,3.6
TATASTEEL,2026-06-12,dividend,4
TCS,2005-02-03,dividend,0.4375
TCS,2005-07-06,dividend,0.625
TCS,2005-08-18,dividend,0.375
TCS,2005-10-18,dividend,0.375
TCS,2006-01-18,dividend,0.375
TCS,2006-06-16,dividend,0.5625
TCS,2006-07-28,dividend,0.375
TCS,2006-07-28,split,2
TCS,2006-10-23,dividend,0.75
TCS,2007-01-22,dividend,0.75
TCS,2007-06-15,dividend,1
TCS,2007-07-27,dividend,0.75
TCS,2007-10-22,dividend,0.75
TCS,2008-01-23,dividend,0.75
TCS,2008-06-18,dividend,1.25
TCS,2008-07-31,dividend,0.75
TCS,2008-10-29,dividend,0.75
TCS,2009-01-28,dividend,0.75
TCS,2009-06-16,dividend,1.25
TCS,2009-06-16,split,2
TCS,2009-07-27,dividend,1
TCS,2009-10-28,dividend,1
TCS,2010-01-27,dividend,1
TCS,2010-06-15,dividend,7
TCS,2010-07-29,dividend,1
TCS,2010-11-01,dividend,1
TCS,2011-01-27,dividend,1
TCS,2011-06-08,dividend,4
TCS,2011-07-28,dividend,1.5
TCS,2011-10-25,dividend,1.5
TCS,2012-01-25,dividend,1.5
TCS,2012-06-07,dividend,8
TCS,2012-07-23,dividend,1.5
TCS,2012-10-31,dividend,1.5
TCS,2013-01-23,dividend,1.5
TCS,2013-06-06,dividend,6.5
TCS,2013-07-29,dividend,2
TCS,2013-10-25,dividend,2
TCS,2014-01-27,dividend,2
TCS,2014-06-06,dividend,10
TCS,2014-07-28,dividend,22.5
TCS,2014-10-29,dividend,2.5
TCS,2015-01-27,dividend,2.5
TCS,2015-06-05,dividend,12
TCS,2015-07-20,dividend,2.75
TCS,2015-10-23,dividend,2.75
TCS,2016-01-21,dividend,2.75
TCS,2016-06-06,dividend,13.5
TCS,2016-07-25,dividend,3.25
TCS,2016-10-24,dividend,3.25
TCS,2017-01-23,dividend,3.25
TCS,2017-06-13,dividend,13.75
TCS,2017-07-24,dividend,3.5
TCS,2017-10-25,dividend,3.5
TCS,2018-01-22,dividend,3.5
TCS,2018-05-31,dividend,14.5
TCS,2018-05-31,split,2
TCS,2018-07-17,dividend,4
TCS,2018-10-23,dividend,4
TCS,2019-01-17,dividend,4
TCS,2019-06-04,dividend,18
TCS,2019-07-16,dividend,5
TCS,2019-10-17,dividend,45
TCS,2020-01-23,dividend,5
TCS,2020-03-19,dividend,12
TCS,2020-06-03,dividend,6
TCS,2020-07-16,dividend,5
TCS,2020-10-14,dividend,12
TCS,2021-01-14,dividend,6
TCS,2021-05-25,dividend,15
TCS,2021-07-15,dividend,7
TCS,2021-10-14,dividend,7
TCS,2022-01-19,dividend,7
TCS,2022-05-25,dividend,22
TCS,2022-07-14,dividend,8
TCS,2022-10-17,dividend,8
TCS,2023-01-16,dividend,75
TCS,2023-06-15,dividend,24
TCS,2023-07-20,dividend,9
TCS,2023-10-19,dividend,9
TCS,2024-01-19,dividend,27
TCS,2024-05-16,dividend,28
TCS,2024-07-19,dividend,10
TCS,2024-10-18,dividend,10
TCS,2025-01-17,dividend,76
TCS,2025-06-04,dividend,30
TCS,2025-07-16,dividend,11
TCS,2025-10-15,dividend,11
TCS,2026-01-16,dividend,57
TCS,2026-05-25,dividend,31
TCS,2026-07-15,dividend,12
TECHM,2007-03-21,dividend,0.375
TECHM,2008-07-17,dividend,1.375
TECHM,2008-10-27,dividend,1
TECHM,2010-07-21,dividend,0.875
TECHM,2011-08-04,dividend,1
TECHM,2012-08-02,dividend,1
TECHM,2013-09-19,dividend,1.25
TECHM,2014-07-25,dividend,5
TECHM,2015-03-19,split,2
TECHM,2015-07-23,dividend,6
TECHM,2016-07-28,dividend,12
TECHM,2017-07-27,dividend,9
TECHM,2018-07-26,dividend,14
TECHM,2019-07-25,dividend,14
TECHM,2020-03-02,dividend,10
TECHM,2020-07-23,dividend,5
TECHM,2020-10-29,dividend,30
TECHM,2021-07-23,dividend,30
TECHM,2021-11-02,dividend,15
TECHM,2022-07-21,dividend,30
TECHM,2022-11-09,dividend,18
TECHM,2023-07-21,dividend,32
TECHM,2023-11-02,dividend,12
TECHM,2024-07-19,dividend,28
TECHM,2024-10-31,dividend,15
TECHM,2025-07-04,dividend,30
TECHM,2025-10-20,dividend,15
TECHM,2026-07-03,dividend,36
THERMAX,2005-07-14,dividend,2.4
THERMAX,2006-03-31,split,5
THERMAX,2006-07-06,dividend,3.4
THERMAX,2007-03-20,dividend,3.4
THERMAX,2007-07-12,dividend,2.6
THERMAX,2008-07-10,dividend,8
THERMAX,2009-07-09,dividend,5
THERMAX,2010-07-08,dividend,5
THERMAX,2011-07-07,dividend,9
THERMAX,2012-07-12,dividend,7
THERMAX,2013-07-11,dividend,7
THERMAX,2014-07-10,dividend,6
THERMAX,2015-07-16,dividend,7
THERMAX,2016-07-28,dividend,6
THERMAX,2017-07-27,dividend,6
THERMAX,2018-07-26,dividend,6
THERMAX,2019-07-25,dividend,7
THERMAX,2020-03-20,dividend,7
THERMAX,2021-07-22,dividend,7
THERMAX,2022-07-21,dividend,9
THERMAX,2023-07-21,dividend,10
THERMAX,2024-07-05,dividend,12
THERMAX,2025-07-04,dividend,14
THERMAX,2026-07-03,dividend,20
TIINDIA,2018-02-22,dividend,1.25
TIINDIA,2018-07-30,dividend,0.5
TIINDIA,2019-02-14,dividend,1.75
TIINDIA,2019-07-08,dividend,0.75
TIINDIA,2020-03-11,dividend,3.5
TIINDIA,2021-02-22,dividend,2
TIINDIA,2021-08-04,dividend,1.5
TIINDIA,2022-02-17,dividend,2
TIINDIA,2022-07-20,dividend,1.5
TIINDIA,2023-02-15,dividend,2
TIINDIA,2023-07-26,dividend,1.5
TIINDIA,2024-02-13,dividend,2
TIINDIA,2024-07-23,dividend,1.5
TIINDIA,2025-02-07,dividend,2
TIINDIA,2025-07-25,dividend,1.5
TIINDIA,2026-02-10,dividend,2
TIINDIA,2026-08-07,dividend,1.5
TITAN,2005-08-12,dividend,0.1
TITAN,2006-08-04,dividend,0.15
TITAN,2007-07-11,dividend,0.25
TITAN,2008-07-15,dividend,0.4
TITAN,2009-07-10,dividend,0.5
TITAN,2010-07-09,dividend,0.75
TITAN,2011-06-23,split,10
TITAN,2011-07-22,dividend,1.25
TITAN,2012-07-13,dividend,1.75
TITAN,2013-07-16,dividend,2.1
TITAN,2014-07-15,dividend,2.1
TITAN,2015-07-17,dividend,2.3
TITAN,2016-03-22,dividend,2.2
TITAN,2017-07-24,dividend,2.6
TITAN,2018-07-23,dividend,3.75
TITAN,2019-07-29,dividend,5
TITAN,2020-08-03,dividend,4
TITAN,2021-07-22,dividend,4
TITAN,2022-07-08,dividend,7.5
TITAN,2023-07-13,dividend,10
TITAN,2024-06-27,dividend,11
TITAN,2025-07-08,dividend,11
TITAN,2026-07-09,dividend,15
TMCV,2026-06-12,dividend,4
TMPV,2005-06-23,dividend,2.3954
TMPV,2006-06-23,dividend,2.4912
TMPV,2007-06-01,dividend,2.8745
TMPV,2008-06-16,dividend,2.8745
TMPV,2009-08-03,dividend,1.1873
TMPV,2010-08-10,dividend,2.9682
TMPV,2011-07-19,dividend,3.9576
TMPV,2011-09-12,split,5
TMPV,2012-07-18,dividend,3.9576
TMPV,2013-07-30,dividend,1.9788
TMPV,2014-07-09,dividend,1.9788
TMPV,2016-07-18,dividend,0.2
TMPV,2023-07-28,dividend,2
TMPV,2024-06-11,dividend,6
TMPV,2025-06-04,dividend,6
TMPV,2026-06-19,dividend,3
TORNTPHARM,2005-06-09,dividend,0.5
TORNTPHARM,2006-02-20,split,2
TORNTPHARM,2006-06-15,dividend,0.625
TORNTPHARM,2007-03-23,dividend,0.75
TORNTPHARM,2008-06-19,dividend,0.875
TORNTPHARM,2009-06-08,dividend,1
TORNTPHARM,2010-06-04,dividend,1.5
TORNTPHARM,2011-06-06,dividend,2
TORNTPHARM,2012-01-27,dividend,1.5
TORNTPHARM,2012-06-11,dividend,0.625
TORNTPHARM,2013-02-01,dividend,1.5
TORNTPHARM,2013-06-10,dividend,4.25
TORNTPHARM,2013-07-23,split,2
TORNTPHARM,2014-01-24,dividend,2.5
TORNTPHARM,2014-06-16,dividend,2.5
TORNTPHARM,2015-02-02,dividend,2.5
TORNTPHARM,2015-06-15,dividend,3.125
TORNTPHARM,2016-02-11,dividend,10
TORNTPHARM,2016-03-16,dividend,7.5
TORNTPHARM,2017-02-10,dividend,5
TORNTPHARM,2017-06-19,dividend,2
TORNTPHARM,2018-02-15,dividend,4.5
TORNTPHARM,2018-06-18,dividend,2.5
TORNTPHARM,2019-02-06,dividend,6.5
TORNTPHARM,2019-06-13,dividend,2
TORNTPHARM,2020-03-18,dividend,16
TORNTPHARM,2021-02-15,dividend,10
TORNTPHARM,2021-06-17,dividend,7.5
TORNTPHARM,2022-02-02,dividend,12.5
TORNTPHARM,2022-06-03,dividend,11.5
TORNTPHARM,2022-07-08,split,2
TORNTPHARM,2023-02-03,dividend,14
TORNTPHARM,2023-06-23,dividend,8
TORNTPHARM,2024-02-12,dividend,22
TORNTPHARM,2024-06-21,dividend,6
TORNTPHARM,2025-01-31,dividend,26
TORNTPHARM,2025-06-20,dividend,6
TORNTPHARM,2026-02-18,dividend,29
TORNTPHARM,2026-05-29,dividend,9
TORNTPOWER,2006-12-11,dividend,1.2
TORNTPOWER,2007-03-23,dividend,0.4
TORNTPOWER,2008-06-19,dividend,1.2
TORNTPOWER,2009-06-18,dividend,2
TORNTPOWER,2010-06-17,dividend,3
TORNTPOWER,2011-06-16,dividend,5.5
TORNTPOWER,2012-01-25,dividend,3
TORNTPOWER,2012-06-14,dividend,3.5
TORNTPOWER,2013-06-13,dividend,2
TORNTPOWER,2014-06-12,dividend,0.5
TORNTPOWER,2015-06-11,dividend,1.5
TORNTPOWER,2016-03-17,dividend,4.5
TORNTPOWER,2017-06-08,dividend,2.2
TORNTPOWER,2018-06-08,dividend,5
TORNTPOWER,2019-06-13,dividend,5
TORNTPOWER,2020-02-18,dividend,11.6
TORNTPOWER,2021-02-16,dividend,5.5
TORNTPOWER,2021-06-24,dividend,5.5
TORNTPOWER,2022-02-10,dividend,9
TORNTPOWER,2023-02-22,dividend,22
TORNTPOWER,2023-06-16,dividend,4
TORNTPOWER,2024-02-16,dividend,12
TORNTPOWER,2024-06-14,dividend,4
TORNTPOWER,2025-02-12,dividend,14
TORNTPOWER,2025-06-06,dividend,5
TORNTPOWER,2026-02-16,dividend,15
TORNTPOWER,2026-06-19,dividend,5
TRENT,2005-04-29,dividend,0.3369
TRENT,2006-08-04,dividend,0.365
TRENT,2007-05-08,dividend,0.3931
TRENT,2008-07-16,dividend,0.3931
TRENT,2009-07-31,dividend,0.3088
TRENT,2010-08-09,dividend,0.4333
TRENT,2011-07-18,dividend,0.5
TRENT,2012-07-23,dividend,0.4333
TRENT,2013-07-15,dividend,0.4667
TRENT,2014-08-04,dividend,0.4667
TRENT,2015-07-27,dividend,0.6667
TRENT,2016-03-17,dividend,0.6
TRENT,2016-09-12,split,10
TRENT,2017-07-19,dividend,0.6667
TRENT,2018-07-27,dividend,0.7667
TRENT,2019-07-19,dividend,0.8667
TRENT,2020-07-24,dividend,0.6667
TRENT,2021-07-09,dividend,0.4
TRENT,2022-02-22,dividend,0.4
TRENT,2022-05-20,dividend,0.7333
TRENT,2023-05-25,dividend,1.4667
TRENT,2024-05-22,dividend,2.1333
TRENT,2025-06-12,dividend,3.3333
TRENT,2026-06-04,split,1.5
TRENT,2026-06-12,dividend,4
TVSMOTOR,2005-06-03,dividend,0.3
TVSMOTOR,2005-10-31,dividend,0.35
TVSMOTOR,2006-07-03,dividend,0.3
TVSMOTOR,2006-10-27,dividend,0.35
TVSMOTOR,2007-08-10,dividend,0.075
TVSMOTOR,2008-08-06,dividend,0.35
TVSMOTOR,2009-06-29,dividend,0.35
TVSMOTOR,2010-01-25,dividend,0.35
TVSMOTOR,2010-07-26,dividend,0.25
TVSMOTOR,2010-09-08,split,2
TVSMOTOR,2011-01-25,dividend,0.5
TVSMOTOR,2011-08-02,dividend,0.6
TVSMOTOR,2012-03-20,dividend,0.6
TVSMOTOR,2012-06-04,dividend,0.7
TVSMOTOR,2013-02-06,dividend,0.6
TVSMOTOR,2013-05-03,dividend,0.6
TVSMOTOR,2013-10-30,dividend,0.65
TVSMOTOR,2014-05-02,dividend,0.75
TVSMOTOR,2015-02-06,dividend,0.75
TVSMOTOR,2015-05-05,dividend,1.15
TVSMOTOR,2016-02-04,dividend,1
TVSMOTOR,2016-03-17,dividend,1.5
TVSMOTOR,2016-11-03,dividend,1.25
TVSMOTOR,2017-03-14,dividend,1.25
TVSMOTOR,2017-11-08,dividend,2
TVSMOTOR,2018-03-06,dividend,1.3
TVSMOTOR,2018-10-30,dividend,2.1
TVSMOTOR,2019-03-18,dividend,1.4
TVSMOTOR,2020-02-11,dividend,2.1
TVSMOTOR,2020-03-17,dividend,1.4
TVSMOTOR,2021-02-04,dividend,2.1
TVSMOTOR,2021-03-30,dividend,1.4
TVSMOTOR,2022-03-25,dividend,3.75
TVSMOTOR,2023-02-02,dividend,5
TVSMOTOR,2024-03-19,dividend,8
TVSMOTOR,2025-03-26,dividend,10
TVSMOTOR,2026-03-30,dividend,12
UBL,2008-10-01,dividend,0.15
UBL,2009-09-07,dividend,0.15
UBL,2010-08-17,dividend,0.36
UBL,2011-12-16,dividend,0.6
UBL,2012-09-21,dividend,0.7
UBL,2013-09-06,dividend,0.7
UBL,2014-09-01,dividend,0.9
UBL,2015-09-14,dividend,1
UBL,2016-08-30,dividend,1.15
UBL,2017-09-14,dividend,1.15
UBL,2018-09-07,dividend,2
UBL,2019-08-13,dividend,2.5
UBL,2020-08-18,dividend,2.5
UBL,2021-07-01,dividend,0.5
UBL,2022-08-02,dividend,10.5
UBL,2023-08-03,dividend,7.5
UBL,2024-07-25,dividend,10
UBL,2025-07-31,dividend,10
UBL,2026-08-07,dividend,10
ULTRACEMCO,2005-08-11,dividend,0.75
ULTRACEMCO,2006-08-14,dividend,1.75
ULTRACEMCO,2007-03-15,dividend,4
ULTRACEMCO,2008-07-09,dividend,5
ULTRACEMCO,2009-07-09,dividend,5
ULTRACEMCO,2010-06-21,dividend,6
ULTRACEMCO,2011-08-25,dividend,6
ULTRACEMCO,2012-08-17,dividend,8
ULTRACEMCO,2013-07-17,dividend,9
ULTRACEMCO,2014-07-24,dividend,9
ULTRACEMCO,2015-08-14,dividend,9
ULTRACEMCO,2016-07-04,dividend,9.5
ULTRACEMCO,2017-07-10,dividend,10
ULTRACEMCO,2018-07-10,dividend,10.5
ULTRACEMCO,2019-07-10,dividend,11.5
ULTRACEMCO,2020-07-29,dividend,13
ULTRACEMCO,2021-08-02,dividend,37
ULTRACEMCO,2022-08-02,dividend,38
ULTRACEMCO,2023-07-27,dividend,38
ULTRACEMCO,2024-07-30,dividend,70
ULTRACEMCO,2025-07-25,dividend,77.5
ULTRACEMCO,2026-07-30,dividend,240
UNIONBANK,2005-02-18,dividend,2
UNIONBANK,2005-06-07,dividend,1.5
UNIONBANK,2006-06-08,dividend,3.5
UNIONBANK,2007-01-11,dividend,1.5
UNIONBANK,2007-06-14,dividend,2
UNIONBANK,2008-06-17,dividend,4
UNIONBANK,2009-06-18,dividend,5
UNIONBANK,2010-06-24,dividend,5.5
UNIONBANK,2011-06-16,dividend,8
UNIONBANK,2012-06-21,dividend,8
UNIONBANK,2013-06-20,dividend,8
UNIONBANK,2014-01-20,dividend,2.7
UNIONBANK,2014-06-19,dividend,1.3
UNIONBANK,2015-06-18,dividend,6
UNIONBANK,2016-06-17,dividend,1.95
UNIONBANK,2022-06-22,dividend,1.9
UNIONBANK,2023-07-28,dividend,3
UNIONBANK,2024-07-19,dividend,3.6
UNIONBANK,2025-07-25,dividend,4.75
UNIONBANK,2026-07-03,dividend,5
UNITDSPR,2005-09-13,dividend,0.4
UNITDSPR,2006-12-08,dividend,0.4
UNITDSPR,2007-03-22,dividend,0.3
UNITDSPR,2007-11-20,dividend,0.2
UNITDSPR,2008-12-19,dividend,0.3
UNITDSPR,2009-09-22,dividend,0.4
UNITDSPR,2010-09-21,dividend,0.5
UNITDSPR,2011-09-21,dividend,0.5
UNITDSPR,2012-09-17,dividend,0.5
UNITDSPR,2013-09-16,dividend,0.5
UNITDSPR,2018-06-15,split,5
UNITDSPR,2023-11-17,dividend,4
UNITDSPR,2024-07-12,dividend,5
UNITDSPR,2025-04-03,dividend,4
UNITDSPR,2025-08-01,dividend,8
UNITDSPR,2026-01-27,dividend,6
UNITDSPR,2026-07-08,dividend,11
UNOMINDA,2007-07-16,dividend,0.0829
UNOMINDA,2008-07-15,dividend,0.0829
UNOMINDA,2009-07-20,dividend,0.0829
UNOMINDA,2010-12-15,dividend,0.0995
UNOMINDA,2011-08-02,dividend,0.0995
UNOMINDA,2012-09-14,dividend,0.0995
UNOMINDA,2013-09-06,dividend,0.0995
UNOMINDA,2014-08-19,dividend,0.0995
UNOMINDA,2015-02-26,dividend,0.0829
UNOMINDA,2015-07-30,dividend,0.1161
UNOMINDA,2016-02-11,dividend,0.0995
UNOMINDA,2016-08-03,dividend,0.1327
UNOMINDA,2016-09-12,split,5
UNOMINDA,2017-02-16,dividend,0.199
UNOMINDA,2017-08-21,dividend,0.1658
UNOMINDA,2018-02-22,dividend,0.199
UNOMINDA,2018-07-11,dividend,0.796
UNOMINDA,2018-07-11,split,3
UNOMINDA,2019-02-15,dividend,0.2239
UNOMINDA,2019-07-29,dividend,0.3234
UNOMINDA,2020-02-17,dividend,0.199
UNOMINDA,2021-02-15,dividend,0.175
UNOMINDA,2021-08-04,dividend,0.25
UNOMINDA,2022-02-16,dividend,0.25
UNOMINDA,2022-07-07,dividend,1
UNOMINDA,2022-07-07,split,2
UNOMINDA,2023-02-20,dividend,0.5
UNOMINDA,2023-08-31,dividend,1
UNOMINDA,2024-02-15,dividend,0.65
UNOMINDA,2024-06-07,dividend,1.35
UNOMINDA,2025-02-12,dividend,0.75
UNOMINDA,2025-05-30,dividend,1.5
UNOMINDA,2026-02-11,dividend,0.9
UNOMINDA,2026-05-29,dividend,1.75
UPL,2005-08-17,dividend,0.2558
UPL,2005-09-27,split,5
UPL,2006-09-07,dividend,0.3197
UPL,2007-03-21,dividend,0.3837
UPL,2008-09-04,dividend,0.6395
UPL,2008-10-29,split,2
UPL,2009-09-03,dividend,0.9592
UPL,2010-08-26,dividend,1.279
UPL,2011-07-14,dividend,1.279
UPL,2012-04-03,dividend,1.279
UPL,2012-07-12,dividend,0.3197
UPL,2013-07-04,dividend,1.5987
UPL,2014-08-07,dividend,2.558
UPL,2015-07-16,dividend,3.1975
UPL,2016-06-16,dividend,3.1975
UPL,2017-06-22,dividend,4.4765
UPL,2018-08-09,dividend,5.116
UPL,2019-05-28,dividend,5.116
UPL,2019-07-02,split,1.5
UPL,2020-08-19,dividend,5.7555
UPL,2021-07-14,dividend,9.5924
UPL,2022-07-27,dividend,9.5924
UPL,2023-08-03,dividend,9.5924
UPL,2024-08-12,dividend,0.9592
UPL,2025-07-11,dividend,6
UPL,2026-07-17,dividend,6
VBL,2017-08-16,dividend,0.1481
VBL,2018-08-20,dividend,0.1481
VBL,2019-07-25,split,1.5
VBL,2019-08-26,dividend,0.2222
VBL,2020-08-14,dividend,0.2222
VBL,2021-06-10,split,1.5
VBL,2021-08-11,dividend,0.3333
VBL,2022-06-06,split,1.5
VBL,2022-08-11,dividend,0.5
VBL,2023-04-12,dividend,0.2
VBL,2023-06-15,split,2
VBL,2023-08-14,dividend,0.5
VBL,2024-04-04,dividend,0.5
VBL,2024-08-09,dividend,0.5
VBL,2024-09-12,split,2.5
VBL,2025-04-04,dividend,0.5
VBL,2025-05-07,dividend,0.5
VBL,2025-08-01,dividend,0.5
VBL,2026-04-08,dividend,0.5
VBL,2026-04-30,dividend,0.5
VBL,2026-07-31,dividend,0.5
VEDL,2005-01-06,dividend,0.125
VEDL,2005-02-16,split,2
VEDL,2005-07-11,dividend,1
VEDL,2006-03-13,dividend,0.75
VEDL,2006-12-04,dividend,1.25
VEDL,2007-02-19,dividend,0.75
VEDL,2007-09-21,dividend,1.25
VEDL,2008-02-06,dividend,0.75
VEDL,2008-07-11,dividend,1.5
